name,value,year,lastValue,rank
General Electic,56853,2020,56853,38
General Electic,56853,2019.9,61365,38
General Electic,61365,2019.8,65878,38
General Electic,65878,2019.7,70391,38
General Electic,70391,2019.6,74903,38
General Electic,74903,2019.5,79416,38
General Electic,79416,2019.4,83928,38
General Electic,83928,2019.3,88441,38
General Electic,88441,2019.2,92954,38
General Electic,92954,2019.1,97466,37
General Electic,97466,2019,97466,37
General Electic,97466,2018.9,93953,37
General Electic,93953,2018.8,90439,37
General Electic,90439,2018.7,86926,38
General Electic,86926,2018.6,83412,38
General Electic,83412,2018.5,79899,39
General Electic,79899,2018.4,76385,39
General Electic,76385,2018.3,72872,39
General Electic,72872,2018.2,69358,39
General Electic,69358,2018.1,65845,39
General Electic,65845,2018,65845,39
General Electic,65845,2017.9,75343,39
General Electic,75343,2017.8,84841,39
General Electic,84841,2017.7,94339,37
General Electic,94339,2017.6,103837,36
General Electic,103837,2017.5,113335,35
General Electic,113335,2017.4,122833,35
General Electic,122833,2017.3,132332,35
General Electic,132332,2017.2,141830,35
General Electic,141830,2017.1,151328,33
General Electic,151328,2017,151328,33
General Electic,151328,2016.9,165574,33
General Electic,165574,2016.8,179821,32
General Electic,179821,2016.7,194067,32
General Electic,194067,2016.6,208314,28
General Electic,208314,2016.5,222560,24
General Electic,222560,2016.4,236807,20
General Electic,236807,2016.3,251053,19
General Electic,251053,2016.2,265299,14
General Electic,265299,2016.1,279546,11
General Electic,279546,2016,279546,10
General Electic,279546,2015.9,281151,10
General Electic,281151,2015.8,282756,10
General Electic,282756,2015.7,284361,10
General Electic,284361,2015.6,285965,10
General Electic,285965,2015.5,287570,9
General Electic,287570,2015.4,289175,9
General Electic,289175,2015.3,290780,9
General Electic,290780,2015.2,292385,8
General Electic,292385,2015.1,293990,8
General Electic,293990,2015,293990,8
General Electic,293990,2014.9,289520,8
General Electic,289520,2014.8,285051,7
General Electic,285051,2014.7,280582,7
General Electic,280582,2014.6,276113,7
General Electic,276113,2014.5,271643,8
General Electic,271643,2014.4,267174,8
General Electic,267174,2014.3,262705,9
General Electic,262705,2014.2,258235,10
General Electic,258235,2014.1,253766,11
General Electic,253766,2014,253766,12
General Electic,253766,2013.9,257080,11
General Electic,257080,2013.8,260394,11
General Electic,260394,2013.7,263707,10
General Electic,263707,2013.6,267021,10
General Electic,267021,2013.5,270335,8
General Electic,270335,2013.4,273649,7
General Electic,273649,2013.3,276962,6
General Electic,276962,2013.2,280276,6
General Electic,280276,2013.1,283590,6
General Electic,283590,2013,283590,6
General Electic,283590,2012.9,276536,6
General Electic,276536,2012.8,269483,6
General Electic,269483,2012.7,262429,6
General Electic,262429,2012.6,255375,6
General Electic,255375,2012.5,248322,6
General Electic,248322,2012.4,241268,7
General Electic,241268,2012.3,234215,7
General Electic,234215,2012.2,227161,7
General Electic,227161,2012.1,220107,10
General Electic,220107,2012,220107,11
General Electic,220107,2011.9,216660,11
General Electic,216660,2011.8,213213,11
General Electic,213213,2011.7,209766,12
General Electic,209766,2011.6,206318,13
General Electic,206318,2011.5,202871,13
General Electic,202871,2011.4,199424,13
General Electic,199424,2011.3,195977,13
General Electic,195977,2011.2,192529,13
General Electic,192529,2011.1,189082,14
General Electic,189082,2011,189082,14
General Electic,189082,2010.9,189726,14
General Electic,189726,2010.8,190369,14
General Electic,190369,2010.7,191013,14
General Electic,191013,2010.6,191657,15
General Electic,191657,2010.5,192300,16
General Electic,192300,2010.4,192944,16
General Electic,192944,2010.3,193588,16
General Electic,193588,2010.2,194231,14
General Electic,194231,2010.1,194875,12
General Electic,194875,2010,194875,12
General Electic,194875,2009.9,191122,12
General Electic,191122,2009.8,187369,13
General Electic,187369,2009.7,183615,14
General Electic,183615,2009.6,179862,14
General Electic,179862,2009.5,176109,14
General Electic,176109,2009.4,172356,15
General Electic,172356,2009.3,168603,16
General Electic,168603,2009.2,164850,18
General Electic,164850,2009.1,161097,19
General Electic,161097,2009,161097,19
General Electic,161097,2008.9,162090,19
General Electic,162090,2008.8,163082,19
General Electic,163082,2008.7,164075,17
General Electic,164075,2008.6,165068,15
General Electic,165068,2008.5,166061,13
General Electic,166061,2008.4,167054,10
General Electic,167054,2008.3,168047,10
General Electic,168047,2008.2,169040,8
General Electic,169040,2008.1,170033,7
General Electic,170033,2008,170033,7
General Electic,170033,2007.9,192767,7
General Electic,192767,2007.8,215500,5
General Electic,215500,2007.7,238234,4
General Electic,238234,2007.6,260968,4
General Electic,260968,2007.5,283702,4
General Electic,283702,2007.4,306436,4
General Electic,306436,2007.3,329170,3
General Electic,329170,2007.2,351903,3
General Electic,351903,2007.1,374637,3
General Electic,374637,2007,374637,3
General Electic,374637,2006.9,375629,3
General Electic,375629,2006.8,376621,3
General Electic,376621,2006.7,377613,3
General Electic,377613,2006.6,378605,3
General Electic,378605,2006.5,379597,3
General Electic,379597,2006.4,380589,3
General Electic,380589,2006.3,381581,3
General Electic,381581,2006.2,382573,2
General Electic,382573,2006.1,383564,2
General Electic,383564,2006,383564,2
General Electic,383564,2005.9,382096,2
General Electic,382096,2005.8,380627,2
General Electic,380627,2005.7,379158,2
General Electic,379158,2005.6,377689,2
General Electic,377689,2005.5,376220,2
General Electic,376220,2005.4,374751,2
General Electic,374751,2005.3,373282,2
General Electic,373282,2005.2,371813,1
General Electic,371813,2005.1,370344,1
General Electic,370344,2005,370344,1
General Electic,370344,2004.9,372071,1
General Electic,372071,2004.8,373797,1
General Electic,373797,2004.7,375524,1
General Electic,375524,2004.6,377250,1
General Electic,377250,2004.5,378977,1
General Electic,378977,2004.4,380703,1
General Electic,380703,2004.3,382430,1
General Electic,382430,2004.2,384156,1
General Electic,384156,2004.1,385883,1
General Electic,385883,2004,385883,1
General Electic,385883,2003.9,377570,1
General Electic,377570,2003.8,369257,1
General Electic,369257,2003.7,360944,1
General Electic,360944,2003.6,352631,1
General Electic,352631,2003.5,344318,1
General Electic,344318,2003.4,336005,1
General Electic,336005,2003.3,327692,1
General Electic,327692,2003.2,319379,1
General Electic,319379,2003.1,311066,1
General Electic,311066,2003,311066,1
General Electic,311066,2002.9,303460,1
General Electic,303460,2002.8,295854,1
General Electic,295854,2002.7,288248,1
General Electic,288248,2002.6,280642,2
General Electic,280642,2002.5,273036,2
General Electic,273036,2002.4,265430,2
General Electic,265430,2002.3,257825,2
General Electic,257825,2002.2,250219,2
General Electic,250219,2002.1,242613,2
General Electic,242613,2002,242613,2
General Electic,242613,2001.9,259866,2
General Electic,259866,2001.8,277119,2
General Electic,277119,2001.7,294372,2
General Electic,294372,2001.6,311625,2
General Electic,311625,2001.5,328878,2
General Electic,328878,2001.4,346131,1
General Electic,346131,2001.3,363383,1
General Electic,363383,2001.2,380636,1
General Electic,380636,2001.1,397889,1
General Electic,397889,2001,397889,1
General Electic,397889,2000.9,406458,1
General Electic,406458,2000.8,415026,1
General Electic,415026,2000.7,423594,1
General Electic,423594,2000.6,432162,1
General Electic,432162,2000.5,440730,1
General Electic,440730,2000.4,449299,1
General Electic,449299,2000.3,457867,1
General Electic,457867,2000.2,466435,1
General Electic,466435,2000.1,475003,1
General Electic,475003,2000,475003,1
General Electic,475003,1999.9,478582,1
General Electic,478582,1999.8,482162,1
General Electic,482162,1999.7,485741,1
General Electic,485741,1999.6,489320,1
General Electic,489320,1999.5,492900,1
General Electic,492900,1999.4,496479,1
General Electic,496479,1999.3,500058,1
General Electic,500058,1999.2,503638,2
General Electic,503638,1999.1,507217,2
General Electic,507217,1999,507217,2
General Electic,507217,1998.9,487893,2
General Electic,487893,1998.8,468570,2
General Electic,468570,1998.7,449247,2
General Electic,449247,1998.6,429923,2
General Electic,429923,1998.5,410600,2
General Electic,410600,1998.4,391277,2
General Electic,391277,1998.3,371954,2
General Electic,371954,1998.2,352630,2
General Electic,352630,1998.1,333307,2
General Electic,333307,1998,333307,2
Shell,113439,2020,113439,28
Shell,113439,2019.9,126914,28
Shell,126914,2019.8,140388,28
Shell,140388,2019.7,153862,28
Shell,153862,2019.6,167336,28
Shell,167336,2019.5,180810,27
Shell,180810,2019.4,194285,27
Shell,194285,2019.3,207759,27
Shell,207759,2019.2,221233,26
Shell,221233,2019.1,234707,23
Shell,234707,2019,234707,21
Shell,234707,2018.9,235715,21
Shell,235715,2018.8,236723,20
Shell,236723,2018.7,237730,19
Shell,237730,2018.6,238738,19
Shell,238738,2018.5,239746,19
Shell,239746,2018.4,240754,18
Shell,240754,2018.3,241761,16
Shell,241761,2018.2,242769,17
Shell,242769,2018.1,243777,17
Shell,243777,2018,243777,16
Shell,243777,2017.9,248032,16
Shell,248032,2017.8,252287,17
Shell,252287,2017.7,256543,16
Shell,256543,2017.6,260798,15
Shell,260798,2017.5,265054,15
Shell,265054,2017.4,269309,15
Shell,269309,2017.3,273565,16
Shell,273565,2017.2,277820,16
Shell,277820,2017.1,282075,16
Shell,282075,2017,282075,16
Shell,282075,2016.9,276419,16
Shell,276419,2016.8,270763,16
Shell,270763,2016.7,265107,16
Shell,265107,2016.6,259451,16
Shell,259451,2016.5,253795,15
Shell,253795,2016.4,248139,15
Shell,248139,2016.3,242483,16
Shell,242483,2016.2,236827,16
Shell,236827,2016.1,231171,15
Shell,231171,2016,231171,13
Shell,231171,2015.9,221698,13
Shell,221698,2015.8,212224,16
Shell,212224,2015.7,202751,19
Shell,202751,2015.6,193278,24
Shell,193278,2015.5,183804,26
Shell,183804,2015.4,174331,26
Shell,174331,2015.3,164857,28
Shell,164857,2015.2,155384,28
Shell,155384,2015.1,145910,31
Shell,145910,2015,145910,32
Shell,145910,2014.9,153696,32
Shell,153696,2014.8,161482,31
Shell,161482,2014.7,169268,29
Shell,169268,2014.6,177053,27
Shell,177053,2014.5,184839,27
Shell,184839,2014.4,192625,26
Shell,192625,2014.3,200410,24
Shell,200410,2014.2,208196,21
Shell,208196,2014.1,215982,20
Shell,215982,2014,215982,19
Shell,215982,2013.9,217822,18
Shell,217822,2013.8,219662,17
Shell,219662,2013.7,221502,17
Shell,221502,2013.6,223342,17
Shell,223342,2013.5,225182,18
Shell,225182,2013.4,227022,17
Shell,227022,2013.3,228862,16
Shell,228862,2013.2,230702,14
Shell,230702,2013.1,232542,14
Shell,232542,2013,232542,13
Shell,232542,2012.9,231460,13
Shell,231460,2012.8,230378,14
Shell,230378,2012.7,229295,12
Shell,229295,2012.6,228213,11
Shell,228213,2012.5,227131,10
Shell,227131,2012.4,226049,10
Shell,226049,2012.3,224967,11
Shell,224967,2012.2,223884,11
Shell,223884,2012.1,222802,11
Shell,222802,2012,222802,9
Shell,222802,2011.9,224274,9
Shell,224274,2011.8,225745,8
Shell,225745,2011.7,227217,7
Shell,227217,2011.6,228688,5
Shell,228688,2011.5,230160,5
Shell,230160,2011.4,231631,5
Shell,231631,2011.3,233103,4
Shell,233103,2011.2,234574,4
Shell,234574,2011.1,236046,4
Shell,236046,2011,236046,4
Shell,236046,2010.9,233007,4
Shell,233007,2010.8,229967,4
Shell,229967,2010.7,226928,5
Shell,226928,2010.6,223889,5
Shell,223889,2010.5,220849,6
Shell,220849,2010.4,217810,6
Shell,217810,2010.3,214770,6
Shell,214770,2010.2,211731,8
Shell,211731,2010.1,208692,8
Shell,208692,2010,208692,8
Shell,208692,2009.9,206182,8
Shell,206182,2009.8,203673,8
Shell,203673,2009.7,201164,8
Shell,201164,2009.6,198655,8
Shell,198655,2009.5,196145,8
Shell,196145,2009.4,193636,9
Shell,193636,2009.3,191127,10
Shell,191127,2009.2,188618,11
Shell,188618,2009.1,186108,11
Shell,186108,2009,186108,12
Shell,186108,2008.9,183496,12
Shell,183496,2008.8,180885,11
Shell,180885,2008.7,178273,8
Shell,178273,2008.6,175661,7
Shell,175661,2008.5,173049,7
Shell,173049,2008.4,170437,7
Shell,170437,2008.3,167825,7
Shell,167825,2008.2,165213,9
Shell,165213,2008.1,162602,10
Shell,162602,2008,162602,10
Shell,162602,2007.9,173924,10
Shell,173924,2007.8,185246,9
Shell,185246,2007.7,196568,9
Shell,196568,2007.6,207890,8
Shell,207890,2007.5,219212,7
Shell,219212,2007.4,230534,8
Shell,230534,2007.3,241856,8
Shell,241856,2007.2,253178,8
Shell,253178,2007.1,264500,8
Shell,264500,2007,264500,8
Shell,264500,2006.9,260363,8
Shell,260363,2006.8,256225,8
Shell,256225,2006.7,252087,8
Shell,252087,2006.6,247949,8
Shell,247949,2006.5,243811,8
Shell,243811,2006.4,239674,8
Shell,239674,2006.3,235536,7
Shell,235536,2006.2,231398,8
Shell,231398,2006.1,227260,10
Shell,227260,2006,227260,10
Shell,227260,2005.9,225252,8
Shell,225252,2005.8,223245,8
Shell,223245,2005.7,221237,8
Shell,221237,2005.6,219229,7
Shell,219229,2005.5,217221,6
Shell,217221,2005.4,215213,6
Shell,215213,2005.3,213206,6
Shell,213206,2005.2,211198,6
Shell,211198,2005.1,209190,6
Shell,209190,2005,209190,6
Microsoft,1738517,2020,1738517,2
Microsoft,1738517,2019.9,1679022,2
Microsoft,1679022,2019.8,1619527,2
Microsoft,1619527,2019.7,1560032,2
Microsoft,1560032,2019.6,1500537,2
Microsoft,1500537,2019.5,1441042,2
Microsoft,1441042,2019.4,1381547,2
Microsoft,1381547,2019.3,1322052,2
Microsoft,1322052,2019.2,1262558,2
Microsoft,1262558,2019.1,1203063,2
Microsoft,1203063,2019,1203063,2
Microsoft,1203063,2018.9,1156614,2
Microsoft,1156614,2018.8,1110166,2
Microsoft,1110166,2018.7,1063717,2
Microsoft,1063717,2018.6,1017269,2
Microsoft,1017269,2018.5,970820,2
Microsoft,970820,2018.4,924371,2
Microsoft,924371,2018.3,877923,2
Microsoft,877923,2018.2,831474,1
Microsoft,831474,2018.1,785026,1
Microsoft,785026,2018,785026,1
Microsoft,785026,2017.9,771124,1
Microsoft,771124,2017.8,757221,1
Microsoft,757221,2017.7,743319,2
Microsoft,743319,2017.6,729417,2
Microsoft,729417,2017.5,715515,2
Microsoft,715515,2017.4,701613,3
Microsoft,701613,2017.3,687710,3
Microsoft,687710,2017.2,673808,3
Microsoft,673808,2017.1,659906,3
Microsoft,659906,2017,659906,3
Microsoft,659906,2016.9,640268,3
Microsoft,640268,2016.8,620629,3
Microsoft,620629,2016.7,600991,3
Microsoft,600991,2016.6,581352,3
Microsoft,581352,2016.5,561714,3
Microsoft,561714,2016.4,542076,3
Microsoft,542076,2016.3,522437,3
Microsoft,522437,2016.2,502799,3
Microsoft,502799,2016.1,483160,3
Microsoft,483160,2016,483160,3
Microsoft,483160,2015.9,478717,3
Microsoft,478717,2015.8,474273,3
Microsoft,474273,2015.7,469830,3
Microsoft,469830,2015.6,465387,3
Microsoft,465387,2015.5,460943,3
Microsoft,460943,2015.4,456500,3
Microsoft,456500,2015.3,452056,3
Microsoft,452056,2015.2,447613,3
Microsoft,447613,2015.1,443169,3
Microsoft,443169,2015,443169,3
Microsoft,443169,2014.9,436471,3
Microsoft,436471,2014.8,429772,3
Microsoft,429772,2014.7,423073,3
Microsoft,423073,2014.6,416374,3
Microsoft,416374,2014.5,409676,3
Microsoft,409676,2014.4,402977,3
Microsoft,402977,2014.3,396278,3
Microsoft,396278,2014.2,389579,2
Microsoft,389579,2014.1,382881,2
Microsoft,382881,2014,382881,3
Microsoft,382881,2013.9,375038,3
Microsoft,375038,2013.8,367195,3
Microsoft,367195,2013.7,359353,3
Microsoft,359353,2013.6,351510,4
Microsoft,351510,2013.5,343668,4
Microsoft,343668,2013.4,335825,4
Microsoft,335825,2013.3,327983,4
Microsoft,327983,2013.2,320140,4
Microsoft,320140,2013.1,312298,4
Microsoft,312298,2013,312298,4
Microsoft,312298,2012.9,302576,4
Microsoft,302576,2012.8,292854,4
Microsoft,292854,2012.7,283132,4
Microsoft,283132,2012.6,273410,4
Microsoft,273410,2012.5,263688,4
Microsoft,263688,2012.4,253967,4
Microsoft,253967,2012.3,244245,4
Microsoft,244245,2012.2,234523,5
Microsoft,234523,2012.1,224801,6
Microsoft,224801,2012,224801,8
Microsoft,224801,2011.9,224088,8
Microsoft,224088,2011.8,223374,9
Microsoft,223374,2011.7,222661,8
Microsoft,222661,2011.6,221947,7
Microsoft,221947,2011.5,221234,7
Microsoft,221234,2011.4,220521,6
Microsoft,220521,2011.3,219807,6
Microsoft,219807,2011.2,219094,6
Microsoft,219094,2011.1,218380,6
Microsoft,218380,2011,218380,6
Microsoft,218380,2010.9,220647,6
Microsoft,220647,2010.8,222915,6
Microsoft,222915,2010.7,225182,6
Microsoft,225182,2010.6,227449,6
Microsoft,227449,2010.5,229716,5
Microsoft,229716,2010.4,231983,5
Microsoft,231983,2010.3,234250,5
Microsoft,234250,2010.2,236518,5
Microsoft,236518,2010.1,238785,4
Microsoft,238785,2010,238785,4
Microsoft,238785,2009.9,242324,4
Microsoft,242324,2009.8,245863,4
Microsoft,245863,2009.7,249402,4
Microsoft,249402,2009.6,252941,4
Microsoft,252941,2009.5,256480,3
Microsoft,256480,2009.4,260019,3
Microsoft,260019,2009.3,263558,3
Microsoft,263558,2009.2,267097,3
Microsoft,267097,2009.1,270636,3
Microsoft,270636,2009,270636,3
Microsoft,270636,2008.9,259779,3
Microsoft,259779,2008.8,248923,3
Microsoft,248923,2008.7,238067,3
Microsoft,238067,2008.6,227211,3
Microsoft,227211,2008.5,216355,3
Microsoft,216355,2008.4,205498,3
Microsoft,205498,2008.3,194642,5
Microsoft,194642,2008.2,183786,6
Microsoft,183786,2008.1,172930,6
Microsoft,172930,2008,172930,6
Microsoft,172930,2007.9,190721,6
Microsoft,190721,2007.8,208513,7
Microsoft,208513,2007.7,226304,7
Microsoft,226304,2007.6,244096,6
Microsoft,244096,2007.5,261888,6
Microsoft,261888,2007.4,279679,6
Microsoft,279679,2007.3,297471,6
Microsoft,297471,2007.2,315262,6
Microsoft,315262,2007.1,333054,6
Microsoft,333054,2007,333054,7
Microsoft,333054,2006.9,328663,7
Microsoft,328663,2006.8,324272,5
Microsoft,324272,2006.7,319882,4
Microsoft,319882,2006.6,315491,4
Microsoft,315491,2006.5,311100,4
Microsoft,311100,2006.4,306710,4
Microsoft,306710,2006.3,302319,4
Microsoft,302319,2006.2,297928,4
Microsoft,297928,2006.1,293538,4
Microsoft,293538,2006,293538,3
Microsoft,293538,2005.9,291851,3
Microsoft,291851,2005.8,290164,3
Microsoft,290164,2005.7,288478,3
Microsoft,288478,2005.6,286791,3
Microsoft,286791,2005.5,285105,3
Microsoft,285105,2005.4,283418,3
Microsoft,283418,2005.3,281731,3
Microsoft,281731,2005.2,280045,3
Microsoft,280045,2005.1,278358,3
Microsoft,278358,2005,278358,3
Microsoft,278358,2004.9,279706,3
Microsoft,279706,2004.8,281054,3
Microsoft,281054,2004.7,282402,3
Microsoft,282402,2004.6,283750,3
Microsoft,283750,2004.5,285097,3
Microsoft,285097,2004.4,286445,3
Microsoft,286445,2004.3,287793,3
Microsoft,287793,2004.2,289141,3
Microsoft,289141,2004.1,290489,3
Microsoft,290489,2004,290489,3
Microsoft,290489,2003.9,291094,3
Microsoft,291094,2003.8,291700,3
Microsoft,291700,2003.7,292305,3
Microsoft,292305,2003.6,292910,3
Microsoft,292910,2003.5,293516,3
Microsoft,293516,2003.4,294121,3
Microsoft,294121,2003.3,294727,2
Microsoft,294727,2003.2,295332,2
Microsoft,295332,2003.1,295937,2
Microsoft,295937,2003,295937,2
Microsoft,295937,2002.9,293768,2
Microsoft,293768,2002.8,291598,2
Microsoft,291598,2002.7,289429,2
Microsoft,289429,2002.6,287259,1
Microsoft,287259,2002.5,285090,1
Microsoft,285090,2002.4,282920,1
Microsoft,282920,2002.3,280751,1
Microsoft,280751,2002.2,278581,1
Microsoft,278581,2002.1,276411,1
Microsoft,276411,2002,276411,1
Microsoft,276411,2001.9,285344,1
Microsoft,285344,2001.8,294277,1
Microsoft,294277,2001.7,303210,1
Microsoft,303210,2001.6,312142,1
Microsoft,312142,2001.5,321075,1
Microsoft,321075,2001.4,330008,2
Microsoft,330008,2001.3,338941,2
Microsoft,338941,2001.2,347873,2
Microsoft,347873,2001.1,356806,2
Microsoft,356806,2001,356806,2
Microsoft,356806,2000.9,342860,2
Microsoft,342860,2000.8,328914,2
Microsoft,328914,2000.7,314967,2
Microsoft,314967,2000.6,301021,2
Microsoft,301021,2000.5,287075,2
Microsoft,287075,2000.4,273129,3
Microsoft,273129,2000.3,259183,4
Microsoft,259183,2000.2,245236,4
Microsoft,245236,2000.1,231290,6
Microsoft,231290,2000,231290,7
Microsoft,231290,1999.9,272372,7
Microsoft,272372,1999.8,313454,5
Microsoft,313454,1999.7,354536,2
Microsoft,354536,1999.6,395619,2
Microsoft,395619,1999.5,436701,2
Microsoft,436701,1999.4,477783,2
Microsoft,477783,1999.3,518865,2
Microsoft,518865,1999.2,559947,1
Microsoft,559947,1999.1,601029,1
Microsoft,601029,1999,601029,1
Microsoft,601029,1998.9,572587,1
Microsoft,572587,1998.8,544146,1
Microsoft,544146,1998.7,515704,1
Microsoft,515704,1998.6,487263,1
Microsoft,487263,1998.5,458821,1
Microsoft,458821,1998.4,430379,1
Microsoft,430379,1998.3,401938,1
Microsoft,401938,1998.2,373496,1
Microsoft,373496,1998.1,345055,1
Microsoft,345055,1998,345055,1
Exxon Mobil,168559,2020,168559,25
Exxon Mobil,168559,2019.9,182635,25
Exxon Mobil,182635,2019.8,196711,24
Exxon Mobil,196711,2019.7,210788,23
Exxon Mobil,210788,2019.6,224864,23
Exxon Mobil,224864,2019.5,238941,19
Exxon Mobil,238941,2019.4,253017,17
Exxon Mobil,253017,2019.3,267094,17
Exxon Mobil,267094,2019.2,281170,17
Exxon Mobil,281170,2019.1,295247,16
Exxon Mobil,295247,2019,295247,14
Exxon Mobil,295247,2018.9,294520,14
Exxon Mobil,294520,2018.8,293793,14
Exxon Mobil,293793,2018.7,293065,14
Exxon Mobil,293065,2018.6,292338,13
Exxon Mobil,292338,2018.5,291611,12
Exxon Mobil,291611,2018.4,290884,12
Exxon Mobil,290884,2018.3,290157,12
Exxon Mobil,290157,2018.2,289430,11
Exxon Mobil,289430,2018.1,288703,11
Exxon Mobil,288703,2018,288703,11
Exxon Mobil,288703,2017.9,296002,11
Exxon Mobil,296002,2017.8,303301,11
Exxon Mobil,303301,2017.7,310599,11
Exxon Mobil,310599,2017.6,317898,11
Exxon Mobil,317898,2017.5,325197,11
Exxon Mobil,325197,2017.4,332495,11
Exxon Mobil,332495,2017.3,339794,11
Exxon Mobil,339794,2017.2,347093,11
Exxon Mobil,347093,2017.1,354392,11
Exxon Mobil,354392,2017,354392,11
Exxon Mobil,354392,2016.9,356601,11
Exxon Mobil,356601,2016.8,358811,11
Exxon Mobil,358811,2016.7,361021,10
Exxon Mobil,361021,2016.6,363231,9
Exxon Mobil,363231,2016.5,365441,8
Exxon Mobil,365441,2016.4,367651,7
Exxon Mobil,367651,2016.3,369861,7
Exxon Mobil,369861,2016.2,372071,7
Exxon Mobil,372071,2016.1,374281,6
Exxon Mobil,374281,2016,374281,5
Exxon Mobil,374281,2015.9,368749,5
Exxon Mobil,368749,2015.8,363218,5
Exxon Mobil,363218,2015.7,357687,5
Exxon Mobil,357687,2015.6,352156,5
Exxon Mobil,352156,2015.5,346625,5
Exxon Mobil,346625,2015.4,341094,5
Exxon Mobil,341094,2015.3,335563,5
Exxon Mobil,335563,2015.2,330032,5
Exxon Mobil,330032,2015.1,324501,5
Exxon Mobil,324501,2015,324501,5
Exxon Mobil,324501,2014.9,331943,5
Exxon Mobil,331943,2014.8,339386,4
Exxon Mobil,339386,2014.7,346828,4
Exxon Mobil,346828,2014.6,354270,4
Exxon Mobil,354270,2014.5,361713,4
Exxon Mobil,361713,2014.4,369155,4
Exxon Mobil,369155,2014.3,376597,4
Exxon Mobil,376597,2014.2,384040,4
Exxon Mobil,384040,2014.1,391482,3
Exxon Mobil,391482,2014,391482,2
Exxon Mobil,391482,2013.9,397106,2
Exxon Mobil,397106,2013.8,402729,2
Exxon Mobil,402729,2013.7,408353,2
Exxon Mobil,408353,2013.6,413976,2
Exxon Mobil,413976,2013.5,419600,2
Exxon Mobil,419600,2013.4,425223,2
Exxon Mobil,425223,2013.3,430847,2
Exxon Mobil,430847,2013.2,436470,2
Exxon Mobil,436470,2013.1,442094,2
Exxon Mobil,442094,2013,442094,2
Exxon Mobil,442094,2012.9,436818,2
Exxon Mobil,436818,2012.8,431542,2
Exxon Mobil,431542,2012.7,426266,2
Exxon Mobil,426266,2012.6,420990,2
Exxon Mobil,420990,2012.5,415714,2
Exxon Mobil,415714,2012.4,410439,2
Exxon Mobil,410439,2012.3,405163,2
Exxon Mobil,405163,2012.2,399887,2
Exxon Mobil,399887,2012.1,394611,2
Exxon Mobil,394611,2012,394611,2
Exxon Mobil,394611,2011.9,395907,2
Exxon Mobil,395907,2011.8,397202,2
Exxon Mobil,397202,2011.7,398498,2
Exxon Mobil,398498,2011.6,399794,2
Exxon Mobil,399794,2011.5,401090,2
Exxon Mobil,401090,2011.4,402385,2
Exxon Mobil,402385,2011.3,403681,2
Exxon Mobil,403681,2011.2,404977,2
Exxon Mobil,404977,2011.1,406272,1
Exxon Mobil,406272,2011,406272,1
Exxon Mobil,406272,2010.9,402099,1
Exxon Mobil,402099,2010.8,397925,1
Exxon Mobil,397925,2010.7,393752,1
Exxon Mobil,393752,2010.6,389579,1
Exxon Mobil,389579,2010.5,385405,1
Exxon Mobil,385405,2010.4,381232,1
Exxon Mobil,381232,2010.3,377059,1
Exxon Mobil,377059,2010.2,372885,1
Exxon Mobil,372885,2010.1,368712,1
Exxon Mobil,368712,2010,368712,1
Exxon Mobil,368712,2009.9,363712,1
Exxon Mobil,363712,2009.8,358713,1
Exxon Mobil,358713,2009.7,353714,1
Exxon Mobil,353714,2009.6,348714,1
Exxon Mobil,348714,2009.5,343715,1
Exxon Mobil,343715,2009.4,338715,1
Exxon Mobil,338715,2009.3,333716,1
Exxon Mobil,333716,2009.2,328717,2
Exxon Mobil,328717,2009.1,323717,2
Exxon Mobil,323717,2009,323717,2
Exxon Mobil,323717,2008.9,332867,2
Exxon Mobil,332867,2008.8,342017,2
Exxon Mobil,342017,2008.7,351167,1
Exxon Mobil,351167,2008.6,360317,1
Exxon Mobil,360317,2008.5,369467,1
Exxon Mobil,369467,2008.4,378617,1
Exxon Mobil,378617,2008.3,387767,1
Exxon Mobil,387767,2008.2,396917,1
Exxon Mobil,396917,2008.1,406067,1
Exxon Mobil,406067,2008,406067,1
Exxon Mobil,406067,2007.9,417825,1
Exxon Mobil,417825,2007.8,429583,1
Exxon Mobil,429583,2007.7,441340,1
Exxon Mobil,441340,2007.6,453098,1
Exxon Mobil,453098,2007.5,464856,2
Exxon Mobil,464856,2007.4,476614,2
Exxon Mobil,476614,2007.3,488372,2
Exxon Mobil,488372,2007.2,500129,2
Exxon Mobil,500129,2007.1,511887,2
Exxon Mobil,511887,2007,511887,2
Exxon Mobil,511887,2006.9,504671,2
Exxon Mobil,504671,2006.8,497455,2
Exxon Mobil,497455,2006.7,490239,2
Exxon Mobil,490239,2006.6,483023,2
Exxon Mobil,483023,2006.5,475807,2
Exxon Mobil,475807,2006.4,468591,1
Exxon Mobil,468591,2006.3,461375,1
Exxon Mobil,461375,2006.2,454160,1
Exxon Mobil,454160,2006.1,446944,1
Exxon Mobil,446944,2006,446944,1
Exxon Mobil,446944,2005.9,436118,1
Exxon Mobil,436118,2005.8,425292,1
Exxon Mobil,425292,2005.7,414466,1
Exxon Mobil,414466,2005.6,403641,1
Exxon Mobil,403641,2005.5,392815,1
Exxon Mobil,392815,2005.4,381989,1
Exxon Mobil,381989,2005.3,371163,1
Exxon Mobil,371163,2005.2,360338,2
Exxon Mobil,360338,2005.1,349512,2
Exxon Mobil,349512,2005,349512,2
Exxon Mobil,349512,2004.9,347421,2
Exxon Mobil,347421,2004.8,345330,2
